bathrooms,bedrooms,city,region,monthSold,homeType,livingArea,lotSize,price,yearBuilt,resoFacts.garageParkingCapacity,NearestSchoolDistance,NearestHospitalDistance,ShopsIn2Miles
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2352,5257,1505000,1998,3,0.50871501,3.43094524,48
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,1982,4292,1360000,1993,2,0.4040889,2.97044345,45
2,3,San Diego,San Diego County,June,SINGLE_FAMILY,1375,4861,1150000,1993,2,0.43650709,2.87200573,46
2,3,San Diego,San Diego County,July,SINGLE_FAMILY,1375,4410,1180000,1992,2,0.40154884,2.90602798,45
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,1970,7978,1380000,1996,2,0.64405911,3.70529543,44
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,1831,5845,1440000,1993,2,0.46945223,1.56607266,107
3,3,San Diego,San Diego County,June,SINGLE_FAMILY,1736,,1278000,1995,2,0.58568133,1.0899265,93
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2673,,1524500,1988,2,0.8684295,2.84376835,29
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2252,,1650000,1995,3,0.54449568,3.56171233,47
3,3,San Diego,San Diego County,August,CONDO,2344,,1285000,1988,2,0.9204946,2.8778413,29
2,3,San Diego,San Diego County,September,SINGLE_FAMILY,2122,8712,1720000,1987,2,0.94891707,1.28355243,53
2,3,San Diego,San Diego County,July,CONDO,1971,,1488888,1986,2,0.31788387,0.37624106,101
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,1929,,1520000,1992,2,0.48000728,0.93134398,99
4,4,San Diego,San Diego County,August,SINGLE_FAMILY,2132,7500,1536000,1973,2,0.86830114,2.34931053,38
2,2,San Diego,San Diego County,July,SINGLE_FAMILY,1630,,1165000,1965,1,0.9447349,1.18713741,45
4,6,San Diego,San Diego County,September,SINGLE_FAMILY,3528,7019,2065000,1998,3,0.49714401,3.3697059,49
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,2979,11800,1800000,1972,2,1.11341787,2.71528111,28
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,1776,6756,1400000,1988,2,0.31081084,0.59603251,79
3,3,San Diego,San Diego County,June,CONDO,2216,,1137000,1980,2,0.92004291,2.43691532,32
2,4,San Diego,San Diego County,September,SINGLE_FAMILY,1849,,1595000,1971,2,0.64220574,2.06520859,33
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1402,7700,1175000,1964,2,0.93197997,1.17114929,39
2,3,San Diego,San Diego County,June,SINGLE_FAMILY,1573,5533,1255000,1985,2,0.33703557,0.49131472,93
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,2081,8828,1465000,1986,0,0.29383387,2.3866853,87
2,3,San Diego,San Diego County,July,SINGLE_FAMILY,1966,5325,1249000,1988,2,1.07525137,2.94113438,16
3,3,San Diego,San Diego County,July,SINGLE_FAMILY,1865,5887,1525000,1998,2,0.13252985,1.53287436,101
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2057,3720,1430000,1999,2,0.2405259,1.31472825,98
3,3,San Diego,San Diego County,July,SINGLE_FAMILY,1748,3933,1199000,1991,2,0.39559486,1.13139667,107
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2551,8532,1700000,1994,2,0.60289877,0.94257962,93
3,3,San Diego,San Diego County,July,SINGLE_FAMILY,1539,4715,1100000,1989,2,0.3760661,1.18158439,98
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,1996,5365,1277000,1990,2,0.64130764,0.8875021,93
3,3,San Diego,San Diego County,August,CONDO,2026,141661,1218300,1988,2,0.36342836,0.80120847,97
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1271,5552,1120000,1988,2,0.26389316,0.66881255,78
3,5,San Diego,San Diego County,September,SINGLE_FAMILY,2984,6567,1675300,1985,2,0.80907331,1.13805382,87
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,1934,,1397000,1982,2,0.8282272,1.48186904,50
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,1841,7200,1375000,1969,2,0.56227027,1.36748221,33
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1905,7600,1375000,1971,2,0.40551184,1.54751589,32
3,3,San Diego,San Diego County,August,SINGLE_FAMILY,2340,14700,1380000,1971,2,0.6928718,1.78541871,33
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,2646,10818,1525000,1971,3,0.50637034,2.05671133,32
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,2631,,1800000,1975,2,0.76404701,2.48735578,33
3,3,San Diego,San Diego County,September,CONDO,2216,,1300000,1980,2,0.86893038,2.46980258,31
2,2,San Diego,San Diego County,July,SINGLE_FAMILY,1528,7492,1200000,1980,2,0.74072193,2.60912583,28
3,3,San Diego,San Diego County,July,SINGLE_FAMILY,2344,4000,1480000,1987,2,0.97427117,2.67265569,29
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1565,,1259000,1978,2,0.98528424,2.83796278,28
3,3,San Diego,San Diego County,June,CONDO,2344,,1465000,1988,2,0.99921155,2.80223118,29
3,3,San Diego,San Diego County,June,SINGLE_FAMILY,2221,17100,1375000,1967,2,1.20766079,2.83582519,29
2,4,San Diego,San Diego County,July,SINGLE_FAMILY,2339,17859,1950000,1973,2,1.29983626,2.95728688,29
2,2,San Diego,San Diego County,July,SINGLE_FAMILY,1738,6932,1100000,1986,2,0.97178951,2.83849753,23
2,3,San Diego,San Diego County,July,SINGLE_FAMILY,1850,,1455000,1988,2,1.54976224,3.25984614,33
2,3,San Diego,San Diego County,July,SINGLE_FAMILY,2120,8059,1300000,1986,2,1.71017602,3.45501356,27
3,5,San Diego,San Diego County,August,SINGLE_FAMILY,2909,7797,1596000,1988,2,1.43006072,3.7444286,13
3,3,San Diego,San Diego County,August,SINGLE_FAMILY,1800,50242,1300000,1999,2,1.45141006,3.7316591,14
2,3,San Diego,San Diego County,July,SINGLE_FAMILY,1254,5800,1125000,1972,2,0.66488475,2.71950725,43
3,3,San Diego,San Diego County,July,SINGLE_FAMILY,1800,7200,1346500,1971,2,0.11751948,0.85553685,73
2,4,San Diego,San Diego County,July,SINGLE_FAMILY,1994,6800,1400000,1970,2,0.32875777,0.59711996,75
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2136,7346,1680000,1995,3,0.85725088,2.09632905,2
3,5,San Diego,San Diego County,July,SINGLE_FAMILY,2614,8373,1575000,1991,3,0.80267592,4.00317663,56
4,5,San Diego,San Diego County,September,SINGLE_FAMILY,2808,9773,2020000,1990,3,0.32503573,2.95332711,25
3,5,San Diego,San Diego County,August,SINGLE_FAMILY,2195,9826,2100000,1989,3,0.15459424,3.83458478,47
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1614,5633,1405000,1987,2,0.75544225,2.86924074,15
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2425,5866,1270000,1987,3,0.3122746,4.00534502,44
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,1988,4608,1550000,1986,2,0.70067421,3.01813871,16
4,5,San Diego,San Diego County,July,SINGLE_FAMILY,2648,13797,2000000,1993,3,0.69506786,3.0145,16
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,1882,8917,1503000,1976,2,0.87431987,3.32610353,35
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,1970,,1601000,1986,2,0.38190452,3.35171922,16
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,1683,8322,1453000,1983,2,0.88565092,3.15260581,33
3,5,San Diego,San Diego County,August,SINGLE_FAMILY,2518,8712,1525000,1977,0,0.52209049,2.99935217,16
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,1850,,1180000,1987,2,0.29129101,2.60327468,13
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2143,6000,1525000,1979,2,0.36110104,3.53487157,15
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2215,5632,1480000,1987,2,0.22509999,2.58344174,13
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,1658,,1400000,1986,2,0.21637347,2.65773486,13
3,5,San Diego,San Diego County,June,SINGLE_FAMILY,2676,15400,1678000,1980,2,0.25681575,3.19283166,17
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,1802,,1515000,1988,2,0.25966969,2.95812996,14
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2435,6341,1500000,1989,3,0.37258351,3.05634107,15
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2001,10742,1220000,1977,2,0.19548489,2.87330519,21
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2291,,1433500,1981,2,0.40370856,3.32164409,14
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,2546,8602,1460000,1987,3,0.4662381,3.2399975,13
3,5,San Diego,San Diego County,July,SINGLE_FAMILY,2888,6686,1815000,1988,3,0.48240317,3.04095345,13
3,5,San Diego,San Diego County,August,SINGLE_FAMILY,2888,11706,1636800,1987,3,0.59194061,3.02974085,13
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2101,,1667500,1986,3,0.60535284,3.31976567,16
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2110,5705,1400000,1977,2,0.25862207,0.61574128,77
2,3,San Diego,San Diego County,July,SINGLE_FAMILY,1605,11761,1150000,1978,2,0.28721184,0.92127214,74
3,5,San Diego,San Diego County,August,SINGLE_FAMILY,2384,19794,1820000,1995,3,0.98357073,2.04878965,1
3,5,San Diego,San Diego County,July,SINGLE_FAMILY,2522,8889,2250000,1995,3,0.98206694,2.20215866,12
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2757,4487,1860000,2003,2,0.73575789,1.5851662,3
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2066,,1690000,1995,3,0.31524411,2.46735727,13
3,3,San Diego,San Diego County,June,SINGLE_FAMILY,1787,,1628000,1994,2,0.23234998,2.50142606,14
4,5,San Diego,San Diego County,July,SINGLE_FAMILY,2862,,2300000,2003,3,0.30483355,2.1728638,12
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2479,5248,1750000,2003,3,0.18467239,2.34228343,13
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,1741,4538,1502000,1988,2,0.14210701,2.70069673,16
4,5,San Diego,San Diego County,August,SINGLE_FAMILY,2579,7022,1875000,1988,3,0.32584724,2.98270836,13
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2419,8293,1432000,1983,2,0.43925762,3.33908156,16
2,3,San Diego,San Diego County,July,SINGLE_FAMILY,1462,7711,1210000,1986,2,0.18824073,3.59182044,44
3,5,San Diego,San Diego County,August,SINGLE_FAMILY,2524,10320,1604000,1987,3,0.28289208,3.27172277,15
2,3,San Diego,San Diego County,September,SINGLE_FAMILY,1767,7675,1200000,1989,2,0.10421453,3.71949,36
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,1843,12025,1285000,1977,2,0.26449087,3.27306989,17
3,5,San Diego,San Diego County,July,SINGLE_FAMILY,2676,7400,1569880,1979,2,0.46372068,3.34548283,17
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2457,13843,1680000,1987,3,0.37379607,3.85855328,29
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1932,5400,1138000,1980,2,0.31895792,3.14110659,17
3,3,San Diego,San Diego County,July,SINGLE_FAMILY,1932,6800,1107000,1979,2,0.26094982,3.00340881,20
2,3,San Diego,San Diego County,September,SINGLE_FAMILY,1788,9576,1289000,1978,2,0.92389831,3.61141192,45
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,1997,14458,1386000,1984,2,0.77764201,3.31188563,28
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2064,6500,1280000,1977,2,0.98170515,3.38354779,35
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,1818,38406,1480000,1999,2,0.58624152,2.01541753,31
3,3,San Diego,San Diego County,August,CONDO,1944,,1668888,1999,2,0.62496093,2.12784259,31
3,3,San Diego,San Diego County,July,CONDO,1498,0,1240000,1995,2,0.38554661,2.99933652,48
3,3,San Diego,San Diego County,August,TOWNHOUSE,1533,,1282000,1996,2,0.36262817,3.0356143,63
3,3,San Diego,San Diego County,August,MULTI_FAMILY,1436,0,1416000,1986,2,0.35248518,2.40142621,43
3,3,San Diego,San Diego County,August,TOWNHOUSE,1584,25732,1358500,1998,2,0.18123677,2.85847628,44
3,2,San Diego,San Diego County,August,TOWNHOUSE,1178,50529,1130000,1988,2,0.27836815,2.85491623,44
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2605,8344,2000000,1989,3,0.37920435,1.85839597,41
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,2673,4966,2408888,2005,3,0.18579483,0.93821603,14
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2645,5871,2499000,2015,2,0.19896772,0.86417177,5
2,2,San Diego,San Diego County,August,CONDO,1240,,1180000,1988,2,0.26569583,2.72542873,67
3,3,San Diego,San Diego County,September,CONDO,1336,50446,1175000,2002,2,0.15249612,2.52521386,41
4,4,San Diego,San Diego County,August,SINGLE_FAMILY,3172,,2500000,1999,2,0.41460934,1.77461184,28
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2222,7778,2200000,1986,2,0.25768511,2.47164899,43
3,3,San Diego,San Diego County,September,MULTI_FAMILY,2000,,1385000,1991,2,0.60273982,2.18711919,43
3,3,San Diego,San Diego County,July,MULTI_FAMILY,2000,3057,1600101,1992,2,0.6432509,2.14677295,43
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2080,50529,1915000,1996,2,0.43395217,1.59811321,41
3,3,San Diego,San Diego County,July,TOWNHOUSE,1791,,1500000,1998,2,0.3208062,1.53447725,39
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,3057,4600,2370000,1991,3,0.84054737,1.75747554,38
4,5,San Diego,San Diego County,July,SINGLE_FAMILY,2528,7728,2350000,1999,2,0.53864646,2.15288114,20
3,4,San Diego,San Diego County,September,CONDO,2302,,2425000,1989,2,1.02701033,1.2810442,3
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2724,6753,2155000,2004,3,0.11605272,0.86573836,14
3,3,San Diego,San Diego County,August,SINGLE_FAMILY,1615,3292,1515000,2003,2,0.18603328,0.45154886,2
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,2195,,1575000,1984,2,0.50238186,5.15629289,19
3,3,San Diego,San Diego County,July,MULTI_FAMILY,1902,5105,1320000,1983,2,0.43337127,5.19911829,19
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2390,14722,1791000,1985,3,0.3022807,5.29096761,19
3,3,San Diego,San Diego County,June,MULTI_FAMILY,1448,3129,1220000,1996,2,0.38258113,3.98235224,44
3,3,San Diego,San Diego County,August,SINGLE_FAMILY,1634,4994,1229000,1995,2,1.24755222,4.86834783,4
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,1900,5800,1600000,1971,2,0.49126303,5.32488847,35
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1816,9200,1315000,1971,2,0.17782022,5.61301111,48
2,3,San Diego,San Diego County,August,SINGLE_FAMILY,1251,5400,1235000,1972,2,0.47125797,5.47567889,32
4,5,San Diego,San Diego County,July,SINGLE_FAMILY,3498,14681,2425000,1997,3,0.50721639,4.52150205,31
4,4,San Diego,San Diego County,August,SINGLE_FAMILY,3408,11841,2395000,2001,3,0.50200549,5.24640924,38
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,2839,7798,2060024,2000,2,0.90054547,4.68831093,49
3,3,San Diego,San Diego County,September,SINGLE_FAMILY,1924,,1420000,2003,2,1.35722653,4.79303674,3
2,4,San Diego,San Diego County,August,SINGLE_FAMILY,1541,6800,1200000,1972,2,0.36876171,5.55353608,13
5,5,San Diego,San Diego County,July,SINGLE_FAMILY,3125,10178,2230000,1999,3,0.34908873,4.37626841,25
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2341,6232,1825000,1999,3,0.81572215,4.5684695,49
3,4,San Diego,San Diego County,June,SINGLE_FAMILY,2741,,1835000,1990,3,0.44553083,4.50508024,25
3,4,San Diego,San Diego County,July,CONDO,2068,,1467300,2002,2,0.67076601,5.12083504,47
5,5,San Diego,San Diego County,September,SINGLE_FAMILY,4450,,2435000,2014,3,1.23315498,5.35237928,0
3,3,San Diego,San Diego County,August,CONDO,1753,208652,1129500,2002,2,0.66052022,5.21546823,49
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2612,,1950000,2002,3,0.94134856,4.42574709,49
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2060,9493,1706000,1984,2,0.25595394,5.40125556,8
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,1754,10020,1525000,1985,2,0.86942031,4.86429722,21
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2347,6000,1750000,2000,0,0.62796735,4.36824574,39
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2145,6558,1730000,1986,2,0.78892938,4.74900169,21
3,4,San Diego,San Diego County,August,SINGLE_FAMILY,2145,6695,1630000,1985,2,0.7765135,4.73670451,21
3,4,San Diego,San Diego County,July,SINGLE_FAMILY,2523,7540,1875000,1997,3,0.88791421,3.95844419,43
3,3,San Diego,San Diego County,July,TOWNHOUSE,1556,,1120000,1995,2,1.15767321,4.63658412,22
3,4,San Diego,San Diego County,September,SINGLE_FAMILY,3271,14555,1850000,1987,3,0.89627985,5.90127462,5
4,5,San Diego,San Diego County,July,SINGLE_FAMILY,3321,30491,2385000,1986,3,1.10134257,5.47632183,5
4,4,San Diego,San Diego County,July,SINGLE_FAMILY,2117,7500,1651000,1970,2,0.43876103,5.33862653,36
8,15,Fontana,Inland Empire,September,MULTI_FAMILY,5946,15120,1548000,1986,0,0.34658359,1.20238967,101
10,20,Fontana,Inland Empire,September,MULTI_FAMILY,7740,19590,1949487,1987,10,0.35204569,1.19015339,102
5,5,Fontana,Inland Empire,July,SINGLE_FAMILY,4313,8547,1189000,2007,3,0.70305993,6.5759068,1
3,3,Fontana,Inland Empire,July,SINGLE_FAMILY,1629,4704,1189000,1996,0,0.40384474,6.25985663,3
6,4,Fontana,Inland Empire,August,SINGLE_FAMILY,3628,38688,1150000,2006,3,0.68327599,4.81617375,13
1,2,Fontana,Inland Empire,August,SINGLE_FAMILY,686,94525,1100000,1926,2,0.37132015,3.73231429,57
4,3,Riverside,Inland Empire,September,SINGLE_FAMILY,3500,20909,1275000,1931,2,0.26405285,1.16153374,10
2,3,Newport Beach,Orange County,August,CONDO,1055,2378,2285000,1993,2,0.99581594,0.66726775,92
3,4,Newport Beach,Orange County,September,SINGLE_FAMILY,1844,80586000,1225000,2005,2,0.87337227,0.38833658,103
2,2,Newport Beach,Orange County,August,CONDO,1136,1136,1150000,1979,1,0.86626459,0.25053987,100
